time,underlyingApy,impliedApy,volume
Thu May 16 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.6586,50903.3217
Thu May 16 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.6522,17559.8714
Fri May 17 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.6519,59915.7678
Fri May 17 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.6533,27149.5483
Fri May 17 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.6583,9552.1314
Fri May 17 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.6666,17737.7441
Fri May 17 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.6677,2344.3701
Fri May 17 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.6662,3297.483
Fri May 17 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.6554,28661.0549
Fri May 17 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.6563,327.0499
Fri May 17 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.661,8990.1592
Fri May 17 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.6599,6727.2279
Fri May 17 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.653,22148.6869
Fri May 17 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.656,12068.5396
Fri May 17 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.665,23336.4813
Fri May 17 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.6924,53834.563
Fri May 17 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.6764,33603.7802
Fri May 17 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.6585,40691.5126
Fri May 17 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.6362,45617.1795
Fri May 17 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.6413,24825.5004
Fri May 17 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.6469,48332.4349
Fri May 17 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.6503,30372.0807
Fri May 17 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.6473,10633.5882
Fri May 17 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.6576,24579.8849
Fri May 17 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.6559,5647.3729
Fri May 17 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.6544,5051.5489
Sat May 18 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.652,5798.6575
Sat May 18 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.6679,32801.2275
Sat May 18 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.6864,61424.4242
Sat May 18 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.6969,23242.2738
Sat May 18 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.6966,768.4242
Sat May 18 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.6879,17654.4278
Sat May 18 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.68,19772.2038
Sat May 18 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.6775,5494.3055
Sat May 18 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.6784,1937.3953
Sat May 18 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.6777,1538.8821
Sat May 18 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.6949,146687.0749
Sat May 18 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.6954,1050.8108
Sat May 18 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7051,36587.9881
Sat May 18 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7285,71176.3609
Sat May 18 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.7465,57812.5937
Sat May 18 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.7824,81238.8116
