time,underlyingApy,impliedApy,volume
Thu May 30 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.8911,15454.3319
Thu May 30 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.887,32334.0293
Thu May 30 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.887,46870.3342
Thu May 30 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.8673,16937.5554
Thu May 30 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.868,1685.1532
Thu May 30 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.8643,29663.1036
Thu May 30 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.8873,84049.5613
Thu May 30 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.8938,15832.6027
Thu May 30 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.895,11063.6663
Thu May 30 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.8703,55059.6516
Thu May 30 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.8717,4180.8085
Thu May 30 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.8742,45894.3967
Thu May 30 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.8814,20241.3608
Thu May 30 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.888,12625.8103
Thu May 30 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.888,2469.5207
Thu May 30 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.8652,48941.011
Thu May 30 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.8646,1596.3345
Thu May 30 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.8558,16830.3144
Thu May 30 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.8557,88.1342
Thu May 30 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.8557,10503.3468
Fri May 31 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.8557,0
Fri May 31 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.8561,28135.1179
